affinity_group,category,description,eula,icon_uri,image_family,is_premium,label,language,location,logical_size_in_gb,media_link,name,os,os_state,pricing_detail_link,privacy_uri,published_date,publisher_name,recommended_vm_size,show_in_gui,small_icon_uri
,MSDN,"The Visual Studio Ultimate 2013 Update 4 developer desktop is an offering exclusive to MSDN subscribers. The image includes Visual Studio Ultimate 2013 Update 4, SharePoint 2013 Trial, SQL Server 2012 Developer edition and configuration scripts to quickly create a development environment for Web, SQL and SharePoint 2013 development. To learn how to configure any development environment you can follow the links on the desktop. We recommend a Standard A3 VM size for SQL and Web development and Standard A4 VM size for SharePoint development. Please see [http://go.microsoft.com/fwlink/?LinkID=329862|http://go.microsoft.com/fwlink/?LinkID=329862] for a detailed description of the image. Privacy note: This image has been preconfigured for Microsoft Azure, including enabling the Visual Studio Experience Improvement Program for Visual Studio, which can be disabled.",http://msdn.microsoft.com/subscriptions/eula,VisualStudio2013_100.png,Visual Studio Ultimate 2013 Update 4 on Windows Server 2012,False,Visual Studio Ultimate 2013 Update 4 on Windows Server 2012,,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,128,,03f55de797f546a1b29d1b8d66be687a__Visual-Studio-2013-Ultimate-Update4-AzureSDK-2.5-WS2012-201502.23,Windows,,,http://go.microsoft.com/fwlink/?LinkID=286720,2015-02-23T08:00:00Z,Microsoft Visual Studio Group,,True,VisualStudio2013_45.png
,MSDN,This image contains Windows 8.1 Enterprise N x64 and Visual Studio 2013 Ultimate Update 4 and is exclusively available to MSDN subscribers. It allows you to easily and quickly set up a development environment in Azure to develop and test applications targeting Windows 8.1. Please see [http://go.microsoft.com/fwlink/?linkid=398176|http://go.microsoft.com/fwlink/?linkid=398176] for more information. For more information on Windows 8.1 N edition see [here|http://windows.microsoft.com/en-gb/windows-8/n-editions].,http://msdn.microsoft.com/subscriptions/eula,VisualStudio2013_100.png,Visual Studio Ultimate 2013 Update 4 on Windows 8.1 Enterprise N (x64),False,Visual Studio Ultimate 2013 Update 4 on Windows 8.1 Enterprise N (x64),,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,128,,03f55de797f546a1b29d1b8d66be687a__Visual-Studio-2013-Ultimate-Update4-AzureSDK-2.5-Win8.1-N-x64-201502.23,Windows,,,http://go.microsoft.com/fwlink/?LinkID=286720,2015-02-23T08:00:00Z,Microsoft Visual Studio Group,,True,VisualStudio2013_45.png
,MSDN,This image contains Windows 8.1 Enterprise x64 and Visual Studio 2013 Ultimate Update 4 and is exclusively available to MSDN subscribers. It allows you to easily and quickly set up a development environment in Azure to develop and test applications targeting Windows 8.1. Please see [http://go.microsoft.com/fwlink/?linkid=398176|http://go.microsoft.com/fwlink/?linkid=398176] for more information.,http://msdn.microsoft.com/subscriptions/eula,VisualStudio2013_100.png,Visual Studio Ultimate 2013 Update 4 on Windows 8.1 Enterprise (x64),False,Visual Studio Ultimate 2013 Update 4 on Windows 8.1 Enterprise (x64),,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,128,,03f55de797f546a1b29d1b8d66be687a__Visual-Studio-2013-Ultimate-Update4-AzureSDK-2.5-Win8.1-x64-201502.23,Windows,,,http://go.microsoft.com/fwlink/?LinkID=286720,2015-02-23T08:00:00Z,Microsoft Visual Studio Group,,True,VisualStudio2013_45.png
,MSDN,"The next version of Windows is engineered for the way you live and work, protected against cyber risks and threats, and managed for continuous innovation. Need more information? See [what's new in Windows 10 Technical Preview for Enterprise|http://technet.microsoft.com/windows/dn798754.aspx?ocid=wc-tn-eval]. This VHD contains a preview release and may only be used for development and testing purposes. The VHD won't be serviced or supported for production use.",,Windows8_100.png,Windows 10 Technical Preview for Enterprise (x64),False,Windows 10 Technical Preview for Enterprise (x64),,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,128,,03f55de797f546a1b29d1b8d66be687a__Windows-10-Technical-Preivew-Enterprise-x64-en.us-201411.01,Windows,,,,2014-11-24T08:00:00Z,Microsoft Visual Studio Group,,True,Windows8_45.png
,MSDN,This image contains Windows 7 Enterprise N x64 and is exclusively available to MSDN subscribers. It allows you to easily and quickly set up an environment in Azure to develop and test applications targeting Windows 7. For more information in Windows 7 N edition see [here|http://windows.microsoft.com/en-US/windows7/products/What-is-Windows-7-N-edition].,,WindowsServer2008R2_100.png,Windows 7 Enterprise N SP1 (x64),False,Windows 7 Enterprise N SP1 (x64),,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,128,,03f55de797f546a1b29d1b8d66be687a__Windows-7-Enterprise-N-x64-en.us-201407.01,Windows,,,,2014-07-28T07:00:00Z,Microsoft Visual Studio Group,,True,WindowsServer2008R2_45.png
,MSDN,This image contains Windows 7 Enterprise N x64 and is exclusively available to MSDN subscribers. It allows you to easily and quickly set up an environment in Azure to develop and test applications targeting Windows 7. For more information in Windows 7 N edition see [here|http://windows.microsoft.com/en-US/windows7/products/What-is-Windows-7-N-edition].,,WindowsServer2008R2_100.png,Windows 7 Enterprise N SP1 (x64),False,Windows 7 Enterprise N SP1 (x64),,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,128,,03f55de797f546a1b29d1b8d66be687a__Windows-7-Enterprise-N-x64-en.us-201410.01,Windows,,,,2014-10-17T07:00:00Z,Microsoft Visual Studio Group,,True,WindowsServer2008R2_45.png
,MSDN,This image contains Windows 7 Enterprise N x64 and is exclusively available to MSDN subscribers. It allows you to easily and quickly set up an environment in Azure to develop and test applications targeting Windows 7. For more information in Windows 7 N edition see [here|http://windows.microsoft.com/en-US/windows7/products/What-is-Windows-7-N-edition].,,WindowsServer2008R2_100.png,Windows 7 Enterprise N SP1 (x64),False,Windows 7 Enterprise N SP1 (x64),,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,128,,03f55de797f546a1b29d1b8d66be687a__Windows-7-Enterprise-N-x64-en.us-201501.26,Windows,,,,2015-01-26T08:00:00Z,Microsoft Visual Studio Group,,True,WindowsServer2008R2_45.png
,MSDN,This image contains Windows 7 Enterprise x64 and is exclusively available to MSDN subscribers. It allows you to easily and quickly set up an environment in Azure to develop and test applications targeting Windows 7.,,WindowsServer2008R2_100.png,Windows 7 Enterprise SP1 (x64),False,Windows 7 Enterprise SP1 (x64),,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,128,,03f55de797f546a1b29d1b8d66be687a__Windows-7-Enterprise-x64-en.us-201407.01,Windows,,,,2014-07-28T07:00:00Z,Microsoft Visual Studio Group,,True,WindowsServer2008R2_45.png
,MSDN,This image contains Windows 7 Enterprise x64 and is exclusively available to MSDN subscribers. It allows you to easily and quickly set up an environment in Azure to develop and test applications targeting Windows 7.,,WindowsServer2008R2_100.png,Windows 7 Enterprise SP1 (x64),False,Windows 7 Enterprise SP1 (x64),,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,128,,03f55de797f546a1b29d1b8d66be687a__Windows-7-Enterprise-x64-en.us-201410.01,Windows,,,,2014-10-17T07:00:00Z,Microsoft Visual Studio Group,,True,WindowsServer2008R2_45.png
,MSDN,This image contains Windows 7 Enterprise x64 and is exclusively available to MSDN subscribers. It allows you to easily and quickly set up an environment in Azure to develop and test applications targeting Windows 7.,,WindowsServer2008R2_100.png,Windows 7 Enterprise SP1 (x64),False,Windows 7 Enterprise SP1 (x64),,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,128,,03f55de797f546a1b29d1b8d66be687a__Windows-7-Enterprise-x64-en.us-201501.26,Windows,,,,2015-01-26T08:00:00Z,Microsoft Visual Studio Group,,True,WindowsServer2008R2_45.png
,MSDN,This image contains Windows 8.1 Enterprise N x64 and is exclusively available to MSDN subscribers. It allows you to easily and quickly set up an environment in Azure to develop and test applications targeting Windows 8.1. For more information on Windows 8.1 N edition see [here|http://windows.microsoft.com/en-gb/windows-8/n-editions].,,Windows8_100.png,Windows 8.1 Enterprise N (x64),False,Windows 8.1 Enterprise N (x64),,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,128,,03f55de797f546a1b29d1b8d66be687a__Windows-8.1-Enterprise-N-x64-en.us-201407.01,Windows,,,,2014-07-28T07:00:00Z,Microsoft Visual Studio Group,,True,Windows8_45.png
,MSDN,This image contains Windows 8.1 Enterprise N x64 and is exclusively available to MSDN subscribers. It allows you to easily and quickly set up an environment in Azure to develop and test applications targeting Windows 8.1. For more information on Windows 8.1 N edition see [here|http://windows.microsoft.com/en-gb/windows-8/n-editions].,,Windows8_100.png,Windows 8.1 Enterprise N (x64),False,Windows 8.1 Enterprise N (x64),,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,128,,03f55de797f546a1b29d1b8d66be687a__Windows-8.1-Enterprise-N-x64-en.us-201410.01,Windows,,,,2014-10-17T07:00:00Z,Microsoft Visual Studio Group,,True,Windows8_45.png
,MSDN,This image contains Windows 8.1 Enterprise N x64 and is exclusively available to MSDN subscribers. It allows you to easily and quickly set up an environment in Azure to develop and test applications targeting Windows 8.1. For more information on Windows 8.1 N edition see [here|http://windows.microsoft.com/en-gb/windows-8/n-editions].,,Windows8_100.png,Windows 8.1 Enterprise N (x64),False,Windows 8.1 Enterprise N (x64),,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,128,,03f55de797f546a1b29d1b8d66be687a__Windows-8.1-Enterprise-N-x64-en.us-201501.26,Windows,,,,2015-01-26T08:00:00Z,Microsoft Visual Studio Group,,True,Windows8_45.png
,MSDN,This image contains Windows 8.1 Enterprise x64 and is exclusively available to MSDN subscribers. It allows you to easily and quickly set up an environment in Azure to develop and test applications targeting Windows 8.1.,,Windows8_100.png,Windows 8.1 Enterprise (x64),False,Windows 8.1 Enterprise (x64),,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,128,,03f55de797f546a1b29d1b8d66be687a__Windows-8.1-Enterprise-x64-en.us-201407.01,Windows,,,,2014-07-28T07:00:00Z,Microsoft Visual Studio Group,,True,Windows8_45.png
,MSDN,This image contains Windows 8.1 Enterprise x64 and is exclusively available to MSDN subscribers. It allows you to easily and quickly set up an environment in Azure to develop and test applications targeting Windows 8.1.,,Windows8_100.png,Windows 8.1 Enterprise (x64),False,Windows 8.1 Enterprise (x64),,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,128,,03f55de797f546a1b29d1b8d66be687a__Windows-8.1-Enterprise-x64-en.us-201410.01,Windows,,,,2014-10-17T07:00:00Z,Microsoft Visual Studio Group,,True,Windows8_45.png
,MSDN,This image contains Windows 8.1 Enterprise x64 and is exclusively available to MSDN subscribers. It allows you to easily and quickly set up an environment in Azure to develop and test applications targeting Windows 8.1.,,Windows8_100.png,Windows 8.1 Enterprise (x64),False,Windows 8.1 Enterprise (x64),,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;North Central US;South Central US;West US,128,,03f55de797f546a1b29d1b8d66be687a__Windows-8.1-Enterprise-x64-en.us-201501.26,Windows,,,,2015-01-26T08:00:00Z,Microsoft Visual Studio Group,,True,Windows8_45.png
,MSDN,Microsoft BizTalk Server 2013 Developer Edition (64-bit) on Windows Server 2012. This image contains the Developer edition of BizTalk Server 2013. Some BizTalk Server components like accelerators require additional setup before use. Medium is the recommended size for this image.,http://go.microsoft.com/fwlink/?LinkID=296356;http://go.microsoft.com/fwlink/?LinkID=131004,BizTalkServer2013_100.png,Microsoft-BizTalk-Server-2013-Developer,False,BizTalk Server 2013 Developer on Windows Server 2012,,East Asia;Southeast Asia;Australia East;Australia Southeast;Brazil South;North Europe;West Europe;Japan East;Japan West;Central US;East US;East US 2;West US,127,,2cdc6229df6344129ee553dd3499f0d3__BizTalk-Server-2013-Developer-May-2014,Windows,,,http://go.microsoft.com/fwlink/?LinkID=131004,2014-05-14T07:00:00Z,Microsoft BizTalk Server Group,,True,BizTalkServer2013_45.png
,MSDN,"The Microsoft Dynamics GP 2013 Developer image is an offering exclusive to MSDN subscribers. The image includes a pre-configured environment for building integrations and customizations for Microsoft Dynamics GP 2013. The image includes the same software as the Visual Studio Premium 2013 gallery image. In addition, it has the Microsoft Dynamics GP 2013 software components, including Microsoft Dynamics GP, Microsoft Dynamics GP SDK, Dexterity for Microsoft Dynamics GP, and Visual Studio Tools for Microsoft Dynamics GP. The image also contains configuration scripts for installing Microsoft Dynamics GP Web Client and Web Services for Microsoft Dynamics GP. Refer to the ""Getting started with the Microsoft Dynamics GP Developer Image"" link on the desktop for additional information.",http://msdn.microsoft.com/subscriptions/eula,DynamicsNAV2013R2_100.png,Microsoft Dynamics GP 2013 Developer on Windows Server 2012 R2,False,Microsoft Dynamics GP 2013 Developer on Windows Server 2012 R2,,Southeast Asia;Australia East;Australia Southeast;North Europe;West Europe;Central US;East US;East US 2;North Central US;South Central US;West US,128,,2dd70fc524ff4e7e88725b069228c4ac__DynGP2013Dev,Windows,,,http://www.microsoft.com/products/ceip/EN-US/default.mspx,2014-03-03T11:00:00Z,Microsoft Dynamics GP Group,,True,DynamicsNAV2013R2_45.png
